,Name,Imports,,Name,Unique Imports,,LOC,,Total Imports,,Intra Collab,,Extra Collab,,,,
Abhinay Nagpal               ,Abhinay Nagpal,import org.apache.hadoop.filecache.DistributedCache,,,,,,,,,,,,,,,
Abhinay Nagpal               ,Abhinay Nagpal,import org.apache.hadoop.fs.FileStatus,,,,,,,,,,,,,,,
Abhinay Nagpal               ,Abhinay Nagpal,import org.apache.hadoop.fs.FileSystem,,,,,,,,,,,,,,,
Abhinay Nagpal               ,Abhinay Nagpal,import org.apache.hadoop.fs.Path,,,,,,,,,,,,,,,
Abhinay Nagpal               ,Abhinay Nagpal,import org.apache.hadoop.fs.PathFilter,,,,,,,,,,,,,,,
Abhinay Nagpal               ,Abhinay Nagpal,import org.apache.hadoop.mapred.Counters,,,,,,,,,,,,,,,
Abhinay Nagpal               ,Abhinay Nagpal,import org.apache.hadoop.mapred.Counters.Counter,,,,,,,,,,,,,,,
Abhinay Nagpal               ,Abhinay Nagpal,import org.apache.hadoop.mapred.FileOutputFormat,,,,,,,,,,,,,,,
Abhinay Nagpal               ,Abhinay Nagpal,import org.apache.hadoop.mapred.JobClient,,,,,,,,,,,,,,,
Abhinay Nagpal               ,Abhinay Nagpal,import org.apache.hadoop.mapred.JobConf,,,,,,,,,,,,,,,
Abhinay Nagpal               ,Abhinay Nagpal,import org.apache.hadoop.mapred.RunningJob,348,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Abhinay Nagpal          ,Abhinay Nagpal,import org.apache.hadoop.fs.FileSystem,,,,,,,,,,,,,,,
Abhinay Nagpal          ,Abhinay Nagpal,import org.apache.hadoop.fs.Path,,,,,,,,,,,,,,,
Abhinay Nagpal          ,Abhinay Nagpal,import org.apache.hadoop.mapred.JobConf,165,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Felix GV  ,Felix GV,import org.apache.hadoop.mapred.JobConf,154,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Jay Kreps       ,Jay Kreps,import org.apache.hadoop.mapred.JobConf,189,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Abhinay Nagpal  ,Abhinay Nagpal,import org.apache.hadoop.io.BytesWritable,,,,,,,,,,,,,,,
Abhinay Nagpal  ,Abhinay Nagpal,import org.apache.hadoop.mapred.JobConf,89,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Abhinay Nagpal  ,Abhinay Nagpal,import org.apache.hadoop.mapred.JobConf,,,,,,,,,,,,,,,
Abhinay Nagpal  ,Abhinay Nagpal,import org.apache.hadoop.mapred.JobConfigurable,,,,,,,,,,,,,,,
Abhinay Nagpal  ,Abhinay Nagpal,import org.apache.hadoop.mapred.Reporter,193,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Roshan Sumbaly               ,Roshan Sumbaly,import org.apache.hadoop.fs.FSDataInputStream,,,,,,,,,,,,,,,
Roshan Sumbaly               ,Roshan Sumbaly,import org.apache.hadoop.fs.FSDataOutputStream,,,,,,,,,,,,,,,
Jay Kreps                    ,Jay Kreps,import org.apache.hadoop.fs.FileStatus,,,,,,,,,,,,,,,
Jay Kreps                    ,Jay Kreps,import org.apache.hadoop.fs.FileSystem,,,,,,,,,,,,,,,
Jay Kreps                    ,Jay Kreps,import org.apache.hadoop.fs.Path,,,,,,,,,,,,,,,
Roshan Sumbaly               ,Roshan Sumbaly,import org.apache.hadoop.fs.PathFilter,,,,,,,,,,,,,,,
Chinmay Soman                ,Chinmay Soman,import org.apache.hadoop.fs.permission.FsPermission,,,,,,,,,,,,,,,
Jay Kreps                    ,Jay Kreps,import org.apache.hadoop.io.BytesWritable,,,,,,,,,,,,,,,
Roshan Sumbaly               ,Roshan Sumbaly,import org.apache.hadoop.mapred.Counters,,,,,,,,,,,,,,,
Jay Kreps                    ,Jay Kreps,import org.apache.hadoop.mapred.FileInputFormat,,,,,,,,,,,,,,,
Jay Kreps                    ,Jay Kreps,import org.apache.hadoop.mapred.FileOutputFormat,,,,,,,,,,,,,,,
Jay Kreps                    ,Jay Kreps,import org.apache.hadoop.mapred.InputFormat,,,,,,,,,,,,,,,
Jay Kreps                    ,Jay Kreps,import org.apache.hadoop.mapred.JobClient,,,,,,,,,,,,,,,
Jay Kreps                    ,Jay Kreps,import org.apache.hadoop.mapred.JobConf,,,,,,,,,,,,,,,
Abhinay Nagpal               ,Abhinay Nagpal,import org.apache.hadoop.mapred.OutputFormat,,,,,,,,,,,,,,,
Roshan Sumbaly               ,Roshan Sumbaly,import org.apache.hadoop.mapred.RunningJob,,,,,,,,,,,,,,,
Jay Kreps                    ,Jay Kreps,import org.apache.hadoop.mapred.SequenceFileOutputFormat,,,,,,,,,,,,,,,
Felix GV                     ,Felix GV,import org.apache.hadoop.mapred.Task,596,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Bhavani Sudha Saktheeswaran  ,Bhavani Sudha Saktheeswaran,import org.apache.hadoop.fs.FSDataInputStream,142,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Prabhjyot Singh  ,Prabhjyot Singh,import org.apache.hadoop.conf.Configuration,,,,,,,,,,,,,,,
Prabhjyot Singh  ,Prabhjyot Singh,import org.apache.hadoop.security.UserGroupInformation,,,,,,,,,,,,,,,
Prabhjyot Singh  ,Prabhjyot Singh,import org.apache.hadoop.security.UserGroupInformation.AuthenticationMethod,76,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Prabhjyot Singh     ,Prabhjyot Singh,import org.apache.hadoop.security.UserGroupInformation,534,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Prasad Wagle     ,Prasad Wagle,import org.apache.hadoop.security.UserGroupInformation,289,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Jeff Zhang          ,Jeff Zhang,import org.apache.hadoop.security.UserGroupInformation,1376,,,,,,,,,,,,,,
